cveproducto|ExistenciaMatriz|ExistenciaExpendio|VentaTotal|1|2|3|4|5|6|7|8|9|10|11|12|Producto|
74LS04|2026.00|76.00|272.00|60.00|173.00|39.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS07|1.00|4.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS08|1749.00|58.00|388.00|69.00|223.00|96.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS10|185.00|34.00|33.00|0.00|33.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS11|19.00|32.00|91.00|0.00|43.00|48.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS112|251.00|5.00|5.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS121|28.00|23.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS14|25.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS151|47.00|26.00|8.00|0.00|0.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS153|137.00|12.00|4.00|0.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS157|133.00|45.00|22.00|0.00|0.00|22.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS190|117.00|43.00|3.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS192|187.00|12.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS195|0.00|3.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS20|303.00|37.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS21|105.00|29.00|37.00|0.00|25.00|12.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS266|44.00|30.00|9.00|0.00|4.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS283|85.00|17.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS32|1320.00|61.00|376.00|66.00|208.00|100.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS47|517.00|34.00|18.00|0.00|3.00|15.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS48|134.00|30.00|20.00|0.00|0.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS73|220.00|35.00|3.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS74|42.00|47.00|14.00|0.00|0.00|14.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS76|328.00|42.00|28.00|0.00|0.00|28.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS83|58.00|13.00|3.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS86|281.00|113.00|91.00|0.00|50.00|41.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
74LS90|258.00|22.00|21.00|0.00|3.00|18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
ACELEROMETROYGIRO|40.00|5.00|5.00|0.00|2.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
ALAMBRE2|356.00|54.00|1566.00|197.00|934.00|433.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
ALCOHOLISOPROPOLICO|22.00|0.00|2.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
APAGADOR|109.00|2.00|3.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
ARDUINO-MEGA|52.00|10.00|4.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
ARDUINO-NANO|36.00|14.00|5.00|0.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
ARDUINO-UNO|116.00|5.00|16.00|2.00|9.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
ATMEGA328|143.00|3.00|7.00|4.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BANANANEGRA|-1.00|0.00|12.00|0.00|12.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BANANATN|772.00|0.00|15.00|0.00|9.00|3.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BANANATR|1133.00|0.00|17.00|0.00|14.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BANDADENTADACHI|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BANDADENTADAMED|0.00|0.00|2.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BARRALEDS-R10|145.00|22.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BARRALEDS-V10|50.00|17.00|5.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BAS14P|812.00|18.00|6.00|0.00|2.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BAS16P|529.00|12.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BAS18P|1.00|5.00|6.00|0.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BAS40P|17.00|9.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BAS6P|1.00|3.00|6.00|0.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BAS8P|995.00|20.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BASECAUTIN|23.00|2.00|3.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BASEFOCO12V5W|6.00|0.00|66.00|50.00|16.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BASESIGUELINEAS|18.00|3.00|8.00|0.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BASESIGUELINEAS-MDF|22.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BASEZIF18|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BASEZIF40|99.00|4.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC107|0.00|19.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC327A|1579.00|0.00|17.00|0.00|16.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC337|2.00|3.00|27.00|0.00|24.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC547B|4120.00|46.00|15.00|0.00|4.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC547C|2773.00|101.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC548B|905.00|107.00|8.00|2.00|0.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC557A|3056.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC557B|3490.00|27.00|5.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BC557C|3704.00|13.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
